,State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Abbr,Population_Size,LBW,Premature,Under_18,Over_40,Late_Care,MVA,Suicide,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Toxic_Chem,Pap_Smear,Mammogram,Proctoscopy,Pneumo_Vax,Flu_Vac,No_Exercise,Few_Fruit_Veg,High_Blood_Pres,Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,ALE
1509,29,57,Dade,MO,7830,7.6,13.8,3.6,0.8,12.7,43.8,15.4,1176,205,216,532,367,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1111,1546,266,38.3,12.8,76.4
1510,29,59,Dallas,MO,16437,6.7,11.6,5.2,1.3,18.9,46.4,14.4,2985,395,493,1068,770,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3.5,2717,2175,590,6.1,18.3,75.3
1511,29,61,Daviess,MO,8121,5.4,8.5,4.3,1.9,23.5,45.3,23.7,1116,197,160,523,376,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,35.0,86.6,-1111.1,5.9,1449,1321,180,0.0,24.6,75.6
1512,29,63,DeKalb,MO,12342,6.0,10.6,4.4,1.1,13.1,25.3,10.0,2069,290,287,876,592,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,41.2,-1111.1,-1111.1,6.9,1132,1269,159,0.0,8.1,77.0
1513,29,65,Dent,MO,15083,6.8,10.4,6.0,1.0,16.9,32.6,17.7,3494,409,519,1007,703,9882,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,32.7,-1111.1,-1111.1,6.4,2495,2485,649,46.4,39.8,75.8
1514,29,67,Douglas,MO,13594,6.2,12.5,5.2,1.5,14.6,34.2,23.3,2815,362,460,913,654,94,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.7,2793,1899,447,7.4,14.7,75.2
1515,29,69,Dunklin,MO,32545,9.8,15.4,7.5,0.8,18.5,26.3,13.6,7854,1080,1222,2102,1486,25482,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,35.9,76.5,-1111.1,7.2,6068,5136,1569,64.5,30.7,72.7
1516,29,71,Franklin,MO,99090,6.6,11.0,3.6,1.9,6.9,32.1,16.5,14630,3020,1994,6437,4669,3782750,82.2,-1111.1,-1111.1,-1111.1,-1111.1,26.7,72.7,24.3,5.6,7218,12536,2538,57.5,32.3,75.9
1517,29,73,Gasconade,MO,15745,6.3,10.7,5.1,1.3,13.3,32.9,10.7,2847,432,343,1062,739,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,30.4,-1111.1,-1111.1,8.1,1340,2887,415,31.8,19.1,75.7
1518,29,75,Gentry,MO,6555,6.0,9.0,5.0,1.7,14.2,34.4,-1111.1,810,149,165,437,311,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,33.5,83.5,-1111.1,4.1,847,1445,324,15.3,30.5,77.0
1519,29,77,Greene,MO,250784,6.8,12.3,3.5,1.4,10.5,17.4,14.1,25029,5761,6817,16870,12943,701700,76.1,69.4,48.4,79.0,80.7,22.5,80.2,26.3,7.0,27078,32241,6509,106.1,56.2,76.7
1520,29,79,Grundy,MO,10327,6.5,10.6,5.4,1.2,12.7,26.8,12.3,1501,252,241,691,475,52,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,35.7,69.5,-1111.1,9.0,1368,2022,317,38.7,48.4,76.7
1521,29,81,Harrison,MO,8876,7.1,12.2,5.0,2.1,14.5,34.1,15.0,1236,239,219,600,408,-2222,79.7,83.2,-1111.1,-1111.1,-1111.1,32.1,72.6,-1111.1,11.2,1306,1876,227,33.8,45.1,77.0
1522,29,83,Henry,MO,22577,5.8,10.0,5.1,1.3,12.4,22.0,12.7,3580,650,692,1526,1047,1099985,83.4,-1111.1,-1111.1,-1111.1,-1111.1,37.4,80.0,-1111.1,10.0,2746,4248,861,39.9,35.4,75.8
1523,29,85,Hickory,MO,9271,7.3,12.1,6.0,2.2,14.5,52.2,13.5,1841,251,349,660,427,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.5,1589,2049,373,0.0,10.8,75.3
1524,29,87,Holt,MO,5081,8.6,12.5,3.7,0.8,10.4,41.5,-1111.1,643,120,137,346,239,98306,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2.7,742,1067,133,39.4,19.7,77.8
1525,29,89,Howard,MO,9957,7.4,14.1,3.3,2.0,12.2,32.3,14.9,1194,252,203,663,524,122638,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.6,1263,1521,230,60.3,30.1,77.6
1526,29,91,Howell,MO,38400,6.8,12.2,4.7,1.4,14.2,37.8,14.8,6871,934,1802,2518,1788,121038,65.2,-1111.1,-1111.1,-1111.1,-1111.1,31.0,82.5,34.5,7.5,6883,6362,1646,65.1,31.3,75.4
1527,29,93,Iron,MO,10273,8.5,13.2,5.1,0.9,21.9,42.5,14.1,2427,358,444,682,483,27689050,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.9,1545,1749,516,48.7,9.7,73.3
1528,29,95,Jackson,MO,662959,8.1,12.3,4.4,1.8,12.2,15.8,13.3,72781,21862,12894,42752,30443,1679567,83.7,79.2,47.6,64.8,68.5,24.7,78.9,25.8,7.8,84511,79402,16138,83.4,61.4,75.2
1529,29,97,Jasper,MO,110624,6.8,12.4,4.4,1.1,20.0,21.2,14.6,14630,2633,3712,7116,5289,886195,70.6,70.0,34.7,-1111.1,65.3,29.9,85.0,24.1,8.1,15710,16270,3693,65.1,48.8,75.5
1530,29,99,Jefferson,MO,213669,7.4,12.7,2.7,1.7,8.7,29.0,13.1,28963,6191,5587,13845,10146,13937427,81.9,79.3,-1111.1,-1111.1,-1111.1,26.1,78.7,24.0,5.6,19492,17744,4544,21.1,21.1,75.4
1531,29,101,Johnson,MO,50784,6.4,10.6,2.7,1.2,10.5,24.8,10.3,4119,1175,952,3288,2930,6916613,82.4,75.7,39.5,65.4,66.3,24.6,82.6,24.8,7.0,6250,4406,823,49.2,29.5,77.0
1532,29,103,Knox,MO,4171,7.2,10.0,2.1,2.3,20.2,39.8,-1111.1,577,96,109,278,190,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.6,833,823,109,0.0,24.0,76.1
1533,29,105,Laclede,MO,34492,7.4,12.1,5.1,1.3,15.8,31.8,10.6,6225,930,991,2253,1620,93210,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,37.9,84.4,24.1,7.6,4650,4807,1086,43.5,34.8,75.6
1534,29,107,Lafayette,MO,33108,6.1,10.5,4.4,1.3,9.6,36.1,-1111.1,4501,931,656,2188,1562,14632,83.6,-1111.1,-1111.1,-1111.1,-1111.1,28.6,82.0,-1111.1,12.1,3429,4938,869,15.1,24.2,76.2
1535,29,109,Lawrence,MO,37127,6.0,11.0,5.2,1.4,15.7,31.7,15.9,5520,862,1002,2399,1743,132261,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.2,-1111.1,-1111.1,5.2,5599,4943,1074,45.8,26.9,75.8
1536,29,111,Lewis,MO,10186,5.6,9.4,3.2,1.0,17.5,29.1,17.5,1339,264,186,671,521,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,31.8,76.1,-1111.1,8.0,1200,1695,235,9.8,19.6,76.5
1537,29,113,Lincoln,MO,47727,6.7,10.4,3.6,1.8,14.9,31.8,11.4,7167,1239,809,3052,2360,2870,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.2,4039,4171,897,12.6,10.5,76.3
1538,29,115,Linn,MO,13133,7.0,10.0,4.6,0.9,11.2,35.1,11.5,1793,546,392,867,602,-2222,70.3,-1111.1,-1111.1,-1111.1,-1111.1,36.0,81.3,-1111.1,6.7,1787,2718,415,38.1,22.8,75.8
1539,29,117,Livingston,MO,14291,7.1,10.1,5.3,1.0,7.1,25.1,9.8,1937,351,283,962,655,10447,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.8,72.1,-1111.1,10.7,1514,2568,374,21.0,56.0,76.5
1540,29,119,McDonald,MO,22844,7.2,11.2,6.2,1.2,20.7,45.5,16.0,4432,506,879,1433,1071,298271,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,25.9,-1111.1,-1111.1,2.9,4550,2293,645,4.4,21.9,75.3
1541,29,121,Macon,MO,15600,7.2,11.5,4.9,1.9,15.0,23.1,12.0,2398,409,328,1042,711,152657,76.7,77.9,-1111.1,-1111.1,-1111.1,27.5,75.6,25.5,8.0,1971,2845,435,38.5,19.2,75.8
1542,29,123,Madison,MO,12151,7.2,10.5,6.7,0.9,17.1,34.3,12.3,2634,374,385,817,572,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.0,1698,2015,521,32.9,16.5,73.3
1543,29,125,Maries,MO,8989,7.1,9.5,3.5,1.5,20.7,41.6,17.0,1559,226,247,595,421,1122,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,18.1,-1111.1,-1111.1,4.1,1269,1038,229,11.1,22.2,75.8
1544,29,127,Marion,MO,28375,8.1,11.7,3.7,1.5,11.2,17.7,-1111.1,3856,760,734,1841,1334,194582,80.4,77.0,47.2,59.3,66.7,29.5,80.1,30.8,8.0,2849,4414,1018,67.0,49.3,75.9
1545,29,129,Mercer,MO,3595,7.4,9.5,4.8,1.4,13.1,34.2,29.9,442,79,73,245,166,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.1,418,684,90,27.8,0.0,76.7
1546,29,131,Miller,MO,24712,6.7,11.1,5.1,1.2,17.4,40.0,14.1,4348,755,648,1629,1162,220,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.7,-1111.1,-1111.1,5.9,3592,3875,767,20.2,24.3,75.8
1547,29,133,Mississippi,MO,13599,10.8,17.2,11.5,0.7,20.1,36.5,17.1,3524,422,552,892,639,17749,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.6,2394,2122,606,22.1,29.4,72.7
1548,29,135,Moniteau,MO,15084,7.0,10.1,3.7,1.2,20.6,25.8,9.1,2258,390,282,993,717,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,21.6,-1111.1,-1111.1,13.4,1823,1966,275,6.6,26.5,75.4
1549,29,137,Monroe,MO,9379,7.3,12.3,3.6,1.9,15.9,53.0,17.2,1358,248,193,622,439,317,80.4,-1111.1,-1111.1,-1111.1,-1111.1,31.2,84.7,-1111.1,13.1,1024,1642,225,0.0,32.0,76.5
1550,29,139,Montgomery,MO,12166,6.6,10.8,5.1,1.4,20.7,34.9,22.7,2391,361,251,809,574,4056,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,86.7,-1111.1,9.6,1549,2061,346,16.4,8.2,75.7
1551,29,141,Morgan,MO,20436,6.3,9.6,5.0,1.3,27.8,25.9,17.3,3648,596,632,1375,932,20416,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,33.6,83.7,-1111.1,11.9,3484,3785,770,9.8,19.6,75.4
1552,29,143,New Madrid,MO,18566,9.4,15.3,9.3,0.8,20.9,33.1,16.7,4583,615,632,1217,852,1983674,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,12.7,3129,2653,789,10.8,16.2,72.7
1553,29,145,Newton,MO,55554,6.2,11.5,4.5,1.6,19.6,25.3,9.4,7468,1381,1069,3627,2617,46027,70.9,-1111.1,-1111.1,-1111.1,-1111.1,25.0,81.4,21.4,6.1,7793,5374,1060,18.0,16.2,76.0
1554,29,147,Nodaway,MO,21710,5.4,9.6,2.2,1.2,11.0,13.6,13.0,1588,448,524,1499,1429,207120,77.0,-1111.1,-1111.1,-1111.1,-1111.1,25.6,83.0,35.0,6.8,1733,2962,306,73.7,27.6,79.3
1555,29,149,Oregon,MO,10403,6.5,10.6,4.6,1.2,15.0,40.3,20.2,2029,228,477,700,482,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.7,2268,1792,512,0.0,9.6,74.3
1556,29,151,Osage,MO,13485,4.8,9.1,2.0,0.9,13.9,39.1,13.9,2200,357,258,880,645,322628,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,15.1,-1111.1,-1111.1,9.9,956,1626,247,14.8,14.8,75.8
1557,29,153,Ozark,MO,9490,7.0,10.6,5.2,1.1,19.6,61.7,-1111.1,1835,243,310,656,438,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,14.4,1939,1816,445,21.1,21.1,75.2
1558,29,155,Pemiscot,MO,19412,11.7,17.6,11.6,0.6,26.1,42.0,14.0,5024,632,694,1188,899,309635,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,44.8,-1111.1,-1111.1,12.9,4265,2749,972,67.0,10.3,70.9
1559,29,157,Perry,MO,18571,6.3,9.5,4.2,1.0,6.5,28.5,12.2,3651,420,351,1220,849,176754,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,24.7,-1111.1,-1111.1,10.2,1491,2550,376,43.1,32.3,77.3
1560,29,159,Pettis,MO,40121,8.3,12.7,4.4,1.1,16.0,28.0,16.1,5765,1161,1232,2592,1859,1317752,78.5,81.9,-1111.1,-1111.1,-1111.1,24.4,85.3,22.8,4.5,5800,5792,1135,44.9,42.4,75.5
1561,29,161,Phelps,MO,42125,9.1,13.3,4.0,1.3,13.7,29.6,11.8,5572,982,964,2812,2287,2066,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.3,74.6,31.6,7.4,5632,5537,1345,78.3,47.5,75.4
1562,29,163,Pike,MO,18762,6.9,11.3,5.8,2.2,19.0,31.9,15.5,3075,474,402,1266,910,1499828,85.2,-1111.1,-1111.1,-1111.1,-1111.1,25.5,76.7,-1111.1,8.7,2339,2642,443,10.7,21.3,76.3
1563,29,165,Platte,MO,82085,6.1,10.1,1.7,2.5,8.2,11.2,11.1,4541,2051,1398,5420,3855,378543,84.0,-1111.1,-1111.1,-1111.1,-1111.1,22.2,78.9,17.7,5.6,6339,6916,1020,63.3,35.3,78.6
1564,29,167,Polk,MO,28892,6.5,10.6,3.6,1.4,13.1,29.7,13.2,4124,660,784,1884,1488,9871,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.2,87.5,-1111.1,13.6,4257,4505,887,65.8,17.3,75.8
1565,29,169,Pulaski,MO,44187,7.4,12.0,3.9,1.2,11.1,20.9,-1111.1,3581,914,940,2714,2572,213075,85.1,-1111.1,-1111.1,-1111.1,-1111.1,29.3,80.5,-1111.1,7.5,5788,3662,925,29.4,33.9,75.2
1566,29,171,Putnam,MO,5168,7.7,8.9,4.8,0.7,11.4,41.3,-1111.1,729,120,117,346,230,0,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.1,798,1004,132,0.0,38.7,76.7
1567,29,173,Ralls,MO,9761,6.2,9.2,4.2,0.7,11.3,25.4,14.6,1446,304,196,662,467,287668,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,24.0,-1111.1,-1111.1,7.8,910,1053,162,10.2,0.0,76.3
1568,29,175,Randolph,MO,25336,9.6,14.4,4.9,0.9,13.4,26.2,15.1,3902,669,574,1675,1196,1746748,76.6,-1111.1,-1111.1,-1111.1,-1111.1,31.4,86.1,33.9,9.9,2957,3534,748,31.6,27.6,74.8
1569,29,177,Ray,MO,24101,7.0,10.2,4.2,1.2,13.9,26.0,14.6,3273,644,561,1569,1158,4137,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,32.0,-1111.1,-1111.1,8.2,2121,2553,513,8.3,16.6,75.6
1570,29,179,Reynolds,MO,6585,8.4,11.7,7.5,1.8,24.2,71.3,13.8,1619,205,258,450,307,36925372,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.4,1282,1018,332,30.4,0.0,74.9
1571,29,181,Ripley,MO,13851,8.9,15.1,7.5,1.6,19.6,45.7,16.2,3599,391,522,923,649,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,12.7,2670,2311,716,43.3,14.4,74.3
1572,29,183,St. Charles,MO,329940,6.1,10.8,1.6,2.4,6.2,11.7,9.5,23078,7435,3426,21113,15897,4366291,86.8,89.6,50.8,-1111.1,-1111.1,19.5,75.7,23.2,5.7,21933,28745,4279,40.0,26.4,78.2
1573,29,185,St. Clair,MO,9686,6.5,10.8,5.9,0.6,17.7,53.3,15.3,1880,251,300,668,443,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1623,1775,409,72.3,20.6,75.8
1574,29,186,Ste. Genevieve,MO,18198,6.1,10.6,3.5,1.2,10.9,31.2,17.6,3222,511,530,1215,885,423612,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,20.5,-1111.1,-1111.1,6.3,1295,2449,425,44.0,22.0,77.3
1575,29,187,St. Francois,MO,61661,7.7,12.3,4.6,0.7,15.6,28.2,14.4,11686,1803,2239,4178,2987,47560,73.9,-1111.1,-1111.1,-1111.1,-1111.1,29.9,80.8,38.9,10.7,6452,8429,2503,48.7,27.6,73.6
1576,29,189,St. Louis,MO,1004666,8.6,13.9,2.6,3.1,7.9,10.1,10.5,81339,28449,22672,66298,47188,1748175,82.8,80.5,47.1,66.8,68.0,19.6,79.2,26.1,5.3,81592,141129,18246,157.7,73.6,77.4
1577,29,195,Saline,MO,23075,7.7,12.7,4.9,0.9,12.6,25.6,11.5,3905,603,611,1525,1165,71221,82.3,77.5,-1111.1,-1111.1,73.8,31.0,83.1,38.6,11.4,2981,3643,772,60.7,34.7,75.3
1578,29,197,Schuyler,MO,4308,8.3,12.4,4.1,-1111.1,13.9,38.0,-1111.1,565,134,107,292,198,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.2,636,956,152,0.0,46.4,76.1
1579,29,199,Scotland,MO,4928,5.3,8.8,2.1,1.6,28.7,34.0,19.0,741,97,103,317,236,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.7,877,845,99,20.3,20.3,76.1
1580,29,201,Scott,MO,41143,10.2,16.3,5.6,0.7,13.7,23.8,9.6,7338,1180,1184,2641,1911,104812,81.0,-1111.1,-1111.1,-1111.1,-1111.1,37.2,83.8,26.4,6.8,5611,5794,1637,68.1,36.5,74.9
1581,29,203,Shannon,MO,8367,8.3,11.1,6.3,1.3,15.9,39.4,-1111.1,1833,283,328,556,401,786450,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.1,2070,1068,328,12.0,0.0,74.9
1582,29,205,Shelby,MO,6744,7.2,11.1,4.2,0.8,13.6,33.5,-1111.1,874,165,132,452,322,12,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.9,958,1350,156,29.7,29.7,76.5
1583,29,207,Stoddard,MO,29714,9.9,15.5,3.8,0.7,13.3,34.6,13.4,6847,919,1074,2000,1391,1105,70.3,-1111.1,-1111.1,-1111.1,-1111.1,36.0,83.2,29.8,7.8,4118,5127,1246,20.2,26.9,75.2
1584,29,209,Stone,MO,30931,7.5,11.7,5.8,1.7,16.6,27.2,10.6,4425,1233,826,2140,1386,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.5,-1111.1,-1111.1,8.4,4339,5181,809,19.4,16.2,76.7
1585,29,211,Sullivan,MO,6907,8.5,13.5,4.9,1.3,17.2,43.4,-1111.1,1310,184,179,455,308,91000,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,12.3,1331,1187,201,14.5,14.5,76.7
1586,29,213,Taney,MO,42985,6.4,10.1,4.2,1.7,23.2,28.4,10.0,5428,2187,946,2883,2052,1,78.0,-1111.1,-1111.1,-1111.1,-1111.1,21.2,80.1,-1111.1,7.8,6965,6777,1210,67.5,27.9,76.7
1587,29,215,Texas,MO,24614,8.0,12.0,6.5,1.1,14.3,37.6,13.5,4873,667,875,1666,1169,26,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.8,79.1,-1111.1,10.2,4560,3845,911,16.3,20.3,74.9
1588,29,217,Vernon,MO,20441,6.8,10.4,5.6,1.3,13.8,27.4,15.1,3153,490,521,1319,969,174167,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,25.8,86.0,-1111.1,8.3,2964,3027,721,39.1,34.2,75.3
1589,29,219,Warren,MO,28764,6.1,10.4,4.0,1.8,16.5,19.8,19.3,3910,781,543,1889,1392,172384,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.0,2343,3294,558,7.0,10.4,75.9
1590,29,221,Washington,MO,24032,8.4,12.2,7.9,0.6,17.6,41.0,12.1,5933,884,696,1574,1165,606,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,33.1,89.4,-1111.1,8.8,3807,2409,946,12.5,8.3,73.4
1591,29,223,Wayne,MO,13097,9.9,13.7,7.3,1.3,18.0,50.8,15.4,3689,390,565,884,605,36573,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,34.5,-1111.1,-1111.1,9.1,2507,2820,881,30.5,15.3,74.9
1592,29,225,Webster,MO,34745,5.5,11.5,3.5,2.2,22.7,28.9,12.8,5655,745,939,2220,1655,38293,81.6,-1111.1,-1111.1,-1111.1,-1111.1,29.0,81.7,-1111.1,5.1,5206,4494,1071,23.0,20.1,76.5
1593,29,227,Worth,MO,2174,4.6,8.3,5.4,-1111.1,13.3,-1111.1,-1111.1,302,47,40,149,104,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,345,505,64,46.0,0.0,77.0
1594,29,229,Wright,MO,18306,6.4,10.2,6.7,1.2,13.0,35.5,12.1,3496,522,574,1186,855,45655,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,32.5,91.2,-1111.1,8.1,3456,3277,861,27.3,32.8,75.2
1595,29,510,St. Louis City,MO,344362,11.7,19.2,7.0,1.7,16.6,16.7,13.1,64058,13095,11338,22161,16375,3511779,82.7,77.6,41.2,50.4,53.6,28.5,78.8,30.3,10.2,63623,40285,11644,171.3,31.9,70.8
1596,30,1,Beaverhead,MT,8773,7.5,12.2,3.4,1.8,17.9,38.4,29.6,614,172,194,640,510,-2222,88.2,-1111.1,-1111.1,75.2,76.3,20.7,75.7,17.8,7.9,1515,1263,176,91.2,45.6,77.7
1597,30,3,Big Horn,MT,13149,6.6,11.0,8.6,2.0,31.3,79.4,15.7,1775,455,265,836,711,845,82.7,74.6,27.2,-1111.1,-1111.1,29.9,80.4,24.7,9.4,3404,1055,181,98.9,30.4,72.8
1598,30,5,Blaine,MT,6629,6.1,11.8,7.0,1.5,31.2,50.9,29.7,851,128,328,440,358,-2222,81.0,73.9,33.6,65.8,66.9,27.5,80.5,28.6,8.0,1672,822,108,60.3,30.2,76.8
1599,30,7,Broadwater,MT,4517,4.6,8.1,2.9,2.4,13.9,-1111.1,27.0,485,87,93,339,223,1081,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.7,72.5,-1111.1,8.4,712,755,132,44.3,22.1,77.7
1600,30,9,Carbon,MT,9902,6.6,10.3,3.1,3.2,16.9,44.0,11.8,850,190,215,743,499,-2222,73.0,-1111.1,-1111.1,-1111.1,-1111.1,21.2,75.4,26.1,3.6,1554,1518,161,70.7,40.4,79.3
1601,30,11,Carter,MT,1320,6.3,7.9,-1111.1,4.0,25.4,-1111.1,-1111.1,159,25,23,100,71,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,326,236,18,0.0,0.0,77.5
1602,30,13,Cascade,MT,79569,6.9,11.0,3.2,2.0,9.9,18.9,22.5,6933,1605,1950,5666,4034,67045,84.6,82.2,43.1,74.7,75.0,20.9,77.8,29.6,6.5,11727,11281,1952,86.7,61.6,76.9
1603,30,15,Chouteau,MT,5463,4.6,7.3,2.0,2.9,11.5,30.0,-1111.1,477,95,96,394,292,-2222,81.4,-1111.1,-1111.1,-1111.1,-1111.1,22.6,78.5,-1111.1,4.4,919,952,101,73.2,18.3,76.8
1604,30,17,Custer,MT,11267,7.8,13.8,3.9,1.8,22.1,13.2,27.0,1168,215,295,816,578,0,81.3,-1111.1,38.2,-1111.1,75.0,24.9,74.3,26.1,5.8,1791,1950,329,79.9,53.3,77.5
1605,30,19,Daniels,MT,1836,4.3,9.3,-1111.1,3.1,15.5,-1111.1,-1111.1,200,28,41,141,90,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,82.5,-1111.1,10.3,361,463,27,0.0,0.0,75.8
1606,30,21,Dawson,MT,8688,6.1,10.7,2.1,1.1,15.2,10.7,16.4,1046,150,277,647,460,-2222,75.1,-1111.1,26.9,-1111.1,75.1,26.9,80.4,29.0,7.2,1162,1519,177,80.6,46.0,77.5
1607,30,23,Deer Lodge,MT,8948,9.6,10.5,6.0,1.6,23.2,36.1,19.5,986,226,282,677,477,-2222,75.5,81.4,34.8,-1111.1,-1111.1,27.9,76.8,33.6,6.9,1369,1740,369,67.1,44.7,77.8
1608,30,25,Fallon,MT,2717,6.9,10.6,-1111.1,1.8,11.7,-1111.1,-1111.1,276,44,92,203,140,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,27.7,83.5,-1111.1,3.8,296,512,41,36.8,36.8,77.5
1609,30,27,Fergus,MT,11551,5.7,9.7,3.2,2.2,20.2,23.9,15.8,1129,282,352,859,581,-2222,86.1,87.0,44.5,73.7,77.9,23.5,74.1,22.5,6.5,2311,2241,269,103.9,60.6,76.4
1610,30,29,Flathead,MT,83172,6.0,9.0,2.8,2.7,17.1,22.9,23.3,7235,1917,2709,6033,4242,872203,81.1,77.0,49.0,66.0,66.5,16.3,71.7,21.3,5.1,11102,10767,1871,90.2,52.9,77.3
1611,30,31,Gallatin,MT,78210,5.3,8.8,1.3,2.8,11.2,19.4,15.8,3354,1328,960,5740,4794,52955,81.8,82.9,46.9,64.7,76.1,13.5,77.3,15.2,2.9,9074,6329,741,86.9,46.0,79.3
1612,30,33,Garfield,MT,1199,5.9,10.7,-1111.1,-1111.1,21.3,-1111.1,-1111.1,130,26,39,88,57,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,243,222,13,0.0,0.0,75.8
1613,30,35,Glacier,MT,13552,5.6,13.5,9.5,1.6,30.9,58.9,17.7,1662,439,351,878,764,-2222,82.5,79.0,30.6,58.9,57.8,30.4,79.1,27.2,10.2,3578,1247,204,59.0,29.5,74.4
1614,30,37,Golden Valley,MT,1159,6.3,-1111.1,-1111.1,-1111.1,29.6,-1111.1,-1111.1,230,23,36,83,58,-2222,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,258,175,31,0.0,0.0,76.4
